5.592195311512395,35.6999193871657,1.0
13.333621510895533,40.28918046627939,0.0
10.733249778789123,28.25624275461612,1.0
6.2525288045799865,25.736509310336512,1.0
12.308845318440717,29.03770600539197,1.0
16.27613878224661,31.790576530123573,1.0
24.099039440890856,34.99135933375871,1.0
20.383747333476023,30.28545611171144,0.0
14.717472811101047,28.86467005609947,1.0
10.373630582669104,22.877105646978112,0.0
12.495403261838794,35.91517518712359,0.0
12.897445295789295,28.479192063037416,0.0
6.914464650498677,22.466156316652278,1.0
10.399006622653925,28.8867124672721,1.0
15.70353006618908,22.143610580354622,0.0
19.277795325421383,35.09564741982842,0.0
8.001675670052505,22.482157661042464,1.0
4.383440945547652,23.408693294759146,1.0
10.728211763103795,32.77745637715107,1.0
15.185676953132571,33.73921780012754,0.0
11.917235467445526,27.630950709034465,1.0
4.3421658305223065,27.940407898100837,1.0
17.6144060671268,28.911024424376226,1.0
7.853059854725827,33.2303280708454,1.0
8.285701089133454,32.990700554220936,0.0
9.320416922787706,26.640988074914205,0.0
16.455626818321953,34.70855859677077,0.0
17.754010834264285,34.30775363866857,0.0
14.8063863693831,31.67296199309468,0.0
14.757783602975078,29.786493635043133,1.0
9.930570422090852,32.22831269703413,1.0
15.054489283850817,35.82871581795497,0.0
9.750029107309508,31.4280027220271,1.0
13.586680286331283,28.59915183535125,0.0
20.09615738757791,32.67866327391467,0.0
14.569090796483817,38.70662650856465,0.0
17.02068254232686,31.916200863626422,1.0
7.690790172770082,25.62442765033304,1.0
17.224225194035046,37.202039597105575,0.0
15.380576088003362,34.30144068207968,1.0
11.97872908515288,28.575869789477196,1.0
14.618648855516811,32.29578524163844,0.0
19.590265746032763,34.29006253034293,1.0
12.008256626541108,27.29153667084818,0.0
10.596957826106175,32.00766271626509,0.0
11.555817375253879,45.577624578231564,0.0
8.09321620784735,25.381014734705055,1.0
12.08327393479309,29.286112774782286,1.0
14.900150330392192,26.876456147977215,1.0
10.440241676625666,29.585393991193335,1.0
